"","recency","history_segment","history","mens","womens","zip_code","newbie","channel","segment","visit","conversion","spend","treatment","history_log","history_log_grp"
"19820",9,"1) $0 - $100",29.99,0,1,"Rural",1,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"19821",8,"1) $0 - $100",88.09,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,4.4783590191217,4.5
"19822",12,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"19823",1,"4) $350 - $500",431.98,1,1,"Urban",0,"Web","Mens E-Mail",1,0,0,1,6.06837929087611,6.1
"19824",2,"2) $100 - $200",105.97,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,4.66315603518674,4.7
"19825",3,"2) $100 - $200",179.77,1,0,"Surburban",1,"Web","No E-Mail",1,0,0,0,5.19167825605832,5.2
"19826",1,"1) $0 - $100",63.13,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,4.14519609237953,4.1
"19827",3,"3) $200 - $350",326.42,1,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1,5.78818489572255,5.8
"19828",1,"2) $100 - $200",184.69,1,0,"Surburban",1,"Phone","No E-Mail",1,0,0,0,5.21867874388782,5.2
"19829",2,"7) $1,000 +",1122.92,1,1,"Urban",1,"Multichannel","Mens E-Mail",1,0,0,1,7.0236877144449,7
"19830",5,"4) $350 - $500",429.97,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,6.06371543881189,6.1
"19831",1,"3) $200 - $350",332.65,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,5.8070908861879,5.8
"19832",2,"3) $200 - $350",274.31,1,0,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0,1,5.6142588537136,5.6
"19833",10,"4) $350 - $500",463.47,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,6.13874165799207,6.1
"19834",2,"3) $200 - $350",321.61,0,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0,1,5.77333963134875,5.8
"19835",10,"2) $100 - $200",157.55,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,5.05974286820328,5.1
"19836",9,"1) $0 - $100",85.56,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,4.4492178842142,4.4
"19837",3,"2) $100 - $200",152.84,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0,5.0293916225787,5
"19838",3,"4) $350 - $500",389.61,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,5.96514623879011,6
"19839",4,"3) $200 - $350",342.91,1,0,"Urban",0,"Phone","Mens E-Mail",1,1,85.4,1,5.83746802206493,5.8
"19840",10,"2) $100 - $200",169.92,1,0,"Rural",0,"Phone","No E-Mail",0,0,0,0,5.13532773805357,5.1
"19841",1,"2) $100 - $200",158.23,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,5.06404967073089,5.1
"19842",4,"3) $200 - $350",225.68,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,5.41911806669374,5.4
"19843",12,"2) $100 - $200",159.31,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,5.0708519895848,5.1
"19844",2,"4) $350 - $500",407.52,0,1,"Surburban",1,"Phone","Mens E-Mail",1,1,47.87,1,6.01009001123115,6
"19845",4,"2) $100 - $200",154.71,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,5.04155239673098,5
"19846",9,"1) $0 - $100",29.99,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"19847",4,"1) $0 - $100",83.06,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,4.41956323820261,4.4
"19848",6,"3) $200 - $350",334.65,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1,5.81308520954665,5.8
"19849",3,"2) $100 - $200",157.12,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,5.05700984460616,5.1
"19850",7,"1) $0 - $100",44.64,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,3.79863031807306,3.8
"19851",9,"3) $200 - $350",241.88,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,5.48844173540501,5.5
"19852",1,"1) $0 - $100",72.29,1,0,"Rural",1,"Web","No E-Mail",0,0,0,0,4.28068580701221,4.3
"19853",2,"2) $100 - $200",129.25,0,1,"Rural",0,"Phone","No E-Mail",0,0,0,0,4.86174851338854,4.9
"19854",10,"1) $0 - $100",36.34,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,3.59291906296803,3.6
"19855",10,"1) $0 - $100",29.99,0,1,"Rural",0,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"19856",11,"2) $100 - $200",122.24,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,4.80598632541821,4.8
"19857",12,"2) $100 - $200",132.72,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0,4.88824164588219,4.9
"19858",11,"1) $0 - $100",30.22,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,3.40850395684459,3.4
"19859",1,"5) $500 - $750",508.72,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1,6.23189776695915,6.2
"19860",5,"4) $350 - $500",451.58,1,1,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1,6.11275254431518,6.1
"19861",9,"2) $100 - $200",183.31,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,5.21117870873127,5.2
"19862",8,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","No E-Mail",1,0,0,0,3.40086399276092,3.4
"19863",4,"7) $1,000 +",1317.94,1,1,"Surburban",1,"Web","Mens E-Mail",1,0,0,1,7.18382519050574,7.2
"19864",3,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"19865",3,"1) $0 - $100",43.11,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,3.76375498875904,3.8
"19866",6,"3) $200 - $350",204.31,1,0,"Urban",0,"Multichannel","No E-Mail",0,0,0,0,5.31963844825172,5.3
"19867",5,"1) $0 - $100",76.95,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,4.34315586028489,4.3
"19868",9,"4) $350 - $500",351.86,1,0,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0,1,5.8632333692109,5.9
"19869",2,"3) $200 - $350",220.03,0,1,"Surburban",0,"Multichannel","No E-Mail",0,0,0,0,5.39376390069205,5.4
"19870",10,"2) $100 - $200",159.34,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,5.07104028395222,5.1
"19871",5,"6) $750 - $1,000",823.11,1,1,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1,6.71308984909688,6.7
"19872",10,"3) $200 - $350",220.26,1,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,5.3948086667368,5.4
"19873",5,"3) $200 - $350",225.04,0,1,"Rural",1,"Multichannel","No E-Mail",0,0,0,0,5.4162781641816,5.4
"19874",10,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"19875",9,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"19876",2,"1) $0 - $100",45.03,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,3.80732893431348,3.8
"19877",2,"1) $0 - $100",29.99,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"19878",7,"3) $200 - $350",330.35,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,5.80015269847589,5.8
"19879",2,"5) $500 - $750",535.41,0,1,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1,6.28303280853603,6.3
"19880",8,"2) $100 - $200",148.27,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.99903493602993,5
"19881",8,"4) $350 - $500",405.86,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,1,6.00600827254882,6
"19882",5,"3) $200 - $350",224.23,0,1,"Surburban",0,"Multichannel","No E-Mail",0,0,0,0,5.41267231078544,5.4
"19883",9,"3) $200 - $350",285.36,1,0,"Rural",1,"Web","Mens E-Mail",0,0,0,1,5.65375154105064,5.7
"19884",8,"1) $0 - $100",61.7,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0,4.12228393091134,4.1
"19885",9,"3) $200 - $350",237.19,1,1,"Urban",0,"Web","No E-Mail",1,0,0,0,5.46886150771885,5.5
"19886",9,"1) $0 - $100",29.99,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"19887",10,"2) $100 - $200",116.39,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0,4.75694662095388,4.8
"19888",8,"3) $200 - $350",339.79,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,5.82832777972886,5.8
"19889",5,"5) $500 - $750",708.62,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,6.56331941670142,6.6
"19890",12,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"19891",8,"2) $100 - $200",110.05,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.70093480797247,4.7
"19892",1,"2) $100 - $200",101.44,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,4.61946749068892,4.6
"19893",2,"1) $0 - $100",64.63,1,0,"Surburban",0,"Web","No E-Mail",1,0,0,0,4.1686786992748,4.2
"19894",9,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","No E-Mail",1,0,0,0,3.40086399276092,3.4
"19895",9,"2) $100 - $200",126.69,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.84174315761396,4.8
"19896",2,"6) $750 - $1,000",860.49,0,1,"Rural",1,"Phone","Mens E-Mail",1,0,0,1,6.75750199443357,6.8
"19897",10,"3) $200 - $350",206.59,0,1,"Surburban",0,"Multichannel","No E-Mail",0,0,0,0,5.33073615280354,5.3
"19898",2,"5) $500 - $750",503.45,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,6.22148440236162,6.2
"19899",2,"6) $750 - $1,000",823.96,1,1,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1,6.71412198504187,6.7
"19900",9,"3) $200 - $350",246.74,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,5.50833515064332,5.5
"19901",1,"2) $100 - $200",137.69,0,1,"Rural",1,"Web","No E-Mail",0,0,0,0,4.92500478145628,4.9
"19902",10,"1) $0 - $100",46.17,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,3.8323302365189,3.8
"19903",10,"3) $200 - $350",261.11,0,1,"Urban",1,"Multichannel","Mens E-Mail",1,0,0,1,5.56494177447378,5.6
"19904",5,"7) $1,000 +",1037.2,1,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,6.94428005366451,6.9
"19905",2,"2) $100 - $200",138.15,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,4.92834005136943,4.9
"19906",7,"4) $350 - $500",491.56,1,0,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1,6.1975840074164,6.2
"19907",1,"2) $100 - $200",108.83,0,1,"Rural",0,"Web","No E-Mail",0,0,0,0,4.68978703170797,4.7
"19908",4,"2) $100 - $200",114.43,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,4.73996328232962,4.7
"19909",10,"1) $0 - $100",58.99,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,4.07736793801498,4.1
"19910",12,"2) $100 - $200",183.96,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0,5.21471834267172,5.2
"19911",4,"2) $100 - $200",162.47,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,5.09049336934166,5.1
"19912",3,"1) $0 - $100",29.99,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"19913",3,"2) $100 - $200",169.07,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,5.13031283034887,5.1
"19914",1,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"19915",2,"2) $100 - $200",174.55,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,5.16221123355105,5.2
"19916",3,"3) $200 - $350",203.72,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,5.3167465020164,5.3
"19917",7,"3) $200 - $350",219.81,1,0,"Rural",0,"Multichannel","No E-Mail",0,0,0,0,5.39276353683998,5.4
"19918",4,"3) $200 - $350",346.53,1,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1,5.8479693949687,5.8
"19919",2,"4) $350 - $500",494.3,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,6.20314262031291,6.2
"19920",3,"3) $200 - $350",317.76,1,1,"Urban",0,"Web","Mens E-Mail",1,0,0,1,5.76129638085681,5.8
"19921",12,"2) $100 - $200",137.42,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,4.92304192960293,4.9
"19922",1,"1) $0 - $100",74.84,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,4.31535250140589,4.3
"19923",9,"5) $500 - $750",574.9,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,6.35419611262925,6.4
"19924",1,"2) $100 - $200",155.68,0,1,"Rural",0,"Phone","No E-Mail",0,0,0,0,5.04780261843769,5
"19925",10,"1) $0 - $100",29.99,0,1,"Rural",1,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"19926",10,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"19927",8,"3) $200 - $350",316.27,1,0,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0,1,5.75659627914882,5.8
"19928",7,"3) $200 - $350",293.79,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,1,5.68286522640081,5.7
"19929",1,"3) $200 - $350",235.93,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,5.46353515085862,5.5
"19930",10,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"19931",10,"4) $350 - $500",484.24,1,0,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0,1,6.18258065158343,6.2
"19932",11,"2) $100 - $200",190.96,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,5.25206398203057,5.3
"19933",5,"3) $200 - $350",271.21,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,1,5.60289342854278,5.6
"19934",1,"1) $0 - $100",29.99,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"19935",2,"3) $200 - $350",205.56,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,5.32573796212403,5.3
"19936",9,"1) $0 - $100",72.44,0,1,"Rural",0,"Phone","No E-Mail",0,0,0,0,4.28275863301521,4.3
"19937",6,"2) $100 - $200",154.85,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,5.04245690641921,5
"19938",8,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"19939",2,"3) $200 - $350",204.78,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,5.32193623214667,5.3
"19940",5,"2) $100 - $200",172.06,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,5.1478432531932,5.1
"19941",2,"4) $350 - $500",447.09,1,0,"Rural",1,"Web","Mens E-Mail",1,0,0,1,6.10275991662881,6.1
"19942",3,"2) $100 - $200",195.17,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,5.27387097364311,5.3
"19943",9,"1) $0 - $100",73.17,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,4.29278550089594,4.3
"19944",11,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"19945",9,"3) $200 - $350",317.42,0,1,"Rural",0,"Web","Mens E-Mail",1,0,0,1,5.76022581807941,5.8
"19946",2,"4) $350 - $500",352.27,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,5.86439792702362,5.9
"19947",9,"2) $100 - $200",144.42,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0,4.97272572102304,5
"19948",1,"4) $350 - $500",443.62,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1,6.09496834012264,6.1
"19949",5,"3) $200 - $350",309.3,1,1,"Urban",0,"Web","Mens E-Mail",1,0,0,1,5.73431167969102,5.7
"19950",10,"2) $100 - $200",147.6,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0,4.99450591216637,5
"19951",9,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"19952",9,"3) $200 - $350",244.15,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,5.49778279050767,5.5
"19953",12,"3) $200 - $350",237.72,1,0,"Urban",0,"Multichannel","No E-Mail",0,0,0,0,5.47109351049846,5.5
"19954",1,"6) $750 - $1,000",819.31,1,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1,6.7084625226146,6.7
"19955",2,"2) $100 - $200",146.88,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.98961592687218,5
"19956",10,"1) $0 - $100",80.79,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,4.39185319549162,4.4
"19957",5,"2) $100 - $200",139.68,1,0,"Rural",0,"Web","No E-Mail",0,0,0,0,4.93935409209129,4.9
"19958",7,"1) $0 - $100",97.82,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.58312905511121,4.6
"19959",11,"5) $500 - $750",708.56,1,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,6.56323474150133,6.6
"19960",3,"2) $100 - $200",108.44,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.68619702463046,4.7
"19961",7,"1) $0 - $100",82.08,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,4.40769438142246,4.4
"19962",4,"3) $200 - $350",215.47,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,5.37282168871614,5.4
"19963",5,"1) $0 - $100",75.47,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,4.32373522629678,4.3
"19964",4,"2) $100 - $200",117.62,0,1,"Rural",0,"Phone","No E-Mail",0,0,0,0,4.76745908903181,4.8
"19965",3,"3) $200 - $350",255.22,1,1,"Rural",0,"Web","Mens E-Mail",1,0,0,1,5.54212591830583,5.5
"19966",9,"4) $350 - $500",397.34,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1,5.98479233733992,6
"19967",2,"2) $100 - $200",164,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,5.0998664278242,5.1
"19968",2,"3) $200 - $350",302.72,0,1,"Rural",0,"Phone","Mens E-Mail",0,0,0,1,5.71280828586351,5.7
"19969",10,"2) $100 - $200",104.7,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,4.65109911787649,4.7
"19970",1,"2) $100 - $200",121.47,1,0,"Rural",0,"Web","No E-Mail",0,0,0,0,4.79966731871218,4.8
"19971",8,"3) $200 - $350",349.38,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,5.85616015507708,5.9
"19972",2,"5) $500 - $750",727.72,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,1,6.5899163588286,6.6
"19973",10,"1) $0 - $100",58.89,0,1,"Rural",1,"Phone","No E-Mail",0,0,0,0,4.07567129695648,4.1
"19974",1,"2) $100 - $200",170.59,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,5.13926301669243,5.1
"19975",10,"2) $100 - $200",194.71,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,5.27151127212753,5.3
"19976",9,"2) $100 - $200",104.89,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,4.65291218197351,4.7
"19977",11,"2) $100 - $200",162.56,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,5.09104716439012,5.1
"19978",10,"4) $350 - $500",382.6,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,5.94699005700615,5.9
"19979",8,"3) $200 - $350",223.89,1,0,"Rural",0,"Multichannel","No E-Mail",0,0,0,0,5.41115485981141,5.4
"19980",3,"1) $0 - $100",47.07,0,1,"Surburban",0,"Phone","No E-Mail",1,0,0,0,3.85163585541305,3.9
"19981",2,"2) $100 - $200",198.78,1,0,"Rural",0,"Phone","No E-Mail",0,0,0,0,5.29219868553986,5.3
"19982",2,"2) $100 - $200",130.23,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,4.86930211797961,4.9
"19983",1,"1) $0 - $100",44.69,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,3.79974976294536,3.8
"19984",3,"2) $100 - $200",124.73,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,4.82615140113762,4.8
"19985",1,"2) $100 - $200",180.4,0,1,"Rural",1,"Phone","No E-Mail",0,0,0,0,5.19517660762852,5.2
"19986",7,"2) $100 - $200",178.77,0,1,"Surburban",0,"Phone","No E-Mail",1,1,115.33,0,5.186100063427,5.2
"19987",7,"1) $0 - $100",40.72,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,3.70671937224227,3.7
"19988",9,"2) $100 - $200",132.85,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,4.88922067220582,4.9
"19989",1,"6) $750 - $1,000",996.72,0,1,"Rural",1,"Multichannel","Mens E-Mail",0,0,0,1,6.90446988799061,6.9
"19990",10,"2) $100 - $200",196.09,1,0,"Rural",1,"Web","No E-Mail",1,0,0,0,5.27857373751143,5.3
"19991",7,"3) $200 - $350",237.79,0,1,"Rural",0,"Web","No E-Mail",0,0,0,0,5.47138793122781,5.5
"19992",3,"5) $500 - $750",566.68,0,1,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1,6.33979477051115,6.3
"19993",10,"2) $100 - $200",174.07,1,0,"Surburban",0,"Web","No E-Mail",1,0,0,0,5.15945751716462,5.2
"19994",12,"2) $100 - $200",134.27,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,4.89985269808462,4.9
"19995",4,"4) $350 - $500",440.65,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1,6.08825090954567,6.1
"19996",6,"3) $200 - $350",282.31,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,5.64300575794059,5.6
"19997",2,"2) $100 - $200",142.45,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.95899106094392,5
"19998",2,"1) $0 - $100",29.99,1,0,"Rural",0,"Phone","No E-Mail",1,0,0,0,3.40086399276092,3.4
"19999",3,"2) $100 - $200",197.71,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,5.28680131058679,5.3
"20000",2,"1) $0 - $100",29.99,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"20001",10,"1) $0 - $100",81.67,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,4.40268673737018,4.4
"20002",3,"2) $100 - $200",124.2,1,0,"Rural",1,"Web","No E-Mail",0,0,0,0,4.82189316949938,4.8
"20003",8,"3) $200 - $350",259.22,0,1,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,5.55767712199523,5.6
"20004",4,"1) $0 - $100",34.24,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,3.53339455127354,3.5
"20005",6,"1) $0 - $100",43.26,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0,3.76722842052491,3.8
"20006",5,"1) $0 - $100",78.55,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,4.36373536470163,4.4
"20007",5,"5) $500 - $750",561.81,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,6.33116371444053,6.3
"20008",10,"2) $100 - $200",147.25,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,4.9921318225317,5
"20009",3,"2) $100 - $200",119.2,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.78080275463125,4.8
"20010",5,"4) $350 - $500",432.37,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,6.06928170315462,6.1
"20011",7,"1) $0 - $100",51.16,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,3.93495797671064,3.9
"20012",4,"3) $200 - $350",315.96,0,1,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,5.75561562329622,5.8
"20013",4,"5) $500 - $750",664.49,1,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,6.49901982913111,6.5
"20014",5,"1) $0 - $100",48.34,0,1,"Rural",0,"Web","No E-Mail",0,0,0,0,3.87825937527534,3.9
"20015",2,"4) $350 - $500",463.93,1,0,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,6.13973367877646,6.1
"20016",11,"3) $200 - $350",264.57,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,5.5781058665682,5.6
"20017",9,"2) $100 - $200",135.65,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.91007803910494,4.9
"20018",6,"4) $350 - $500",444.23,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1,6.09634244632523,6.1
"20019",4,"2) $100 - $200",188.02,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,5.2365483401504,5.2
"20020",2,"1) $0 - $100",96.3,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,4.56746831880408,4.6
"20021",10,"1) $0 - $100",93.37,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,4.53657009449583,4.5
"20022",4,"1) $0 - $100",29.99,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"20023",10,"4) $350 - $500",359.56,0,1,"Rural",0,"Web","Mens E-Mail",0,0,0,1,5.8848810617052,5.9
"20024",4,"6) $750 - $1,000",859.85,1,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,6.75675795543021,6.8
"20025",1,"3) $200 - $350",254.72,1,1,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,5.54016490265602,5.5
"20026",12,"3) $200 - $350",209.75,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,5.34591634534732,5.3
"20027",5,"2) $100 - $200",160.87,1,0,"Urban",0,"Web","No E-Mail",1,0,0,0,5.08059658540222,5.1
"20028",9,"1) $0 - $100",29.99,0,1,"Rural",1,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"20029",6,"2) $100 - $200",100.73,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.61244366995459,4.6
"20030",1,"1) $0 - $100",61.97,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,4.12665039697402,4.1
"20031",5,"1) $0 - $100",90.33,1,0,"Rural",1,"Web","No E-Mail",0,0,0,0,4.50346963116175,4.5
"20032",7,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"20033",9,"2) $100 - $200",139.17,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,4.93569620743176,4.9
"20034",11,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"20035",10,"3) $200 - $350",227.45,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,5.42693043401601,5.4
"20036",1,"2) $100 - $200",178.42,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,5.18414032148564,5.2
"20037",11,"1) $0 - $100",29.99,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
